source_set,source_path,package_name,type_name,type_kind,extends_types,implements_types,permits_types,visibility,modifiers,annotations,type_parameters,line_number
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticExtremumTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticExtremumTest","CLASS","","","","package-private","final","@SuppressWarnings(""MagicNumber"")","","7"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticHistoryTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticHistoryTest","CLASS","","","","package-private","final","","","10"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricLabelKeyTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricLabelKeyTest","CLASS","","","","package-private","final","","","21"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricRowTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricRowTest","CLASS","","","","package-private","final","@SuppressWarnings(""MagicNumber"")","","18"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricRowTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricRowTest.ExpectedMetric","RECORD","","","","private","","","","177"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricTest","CLASS","","","","package-private","final","@SuppressWarnings(""MagicNumber"")","","8"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricTest.TestStatistics","RECORD","","SimulationStatistics","","private","","","","123"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticSampleTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticSampleTest","CLASS","","","","package-private","final","@SuppressWarnings(""MagicNumber"")","","10"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/TimedStatisticsTrackingTest.java","de.mkalb.etpetssim.simulations.core.model","TimedStatisticsTrackingTest","CLASS","","","","package-private","final","@SuppressWarnings(""MagicNumber"")","","21"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/shared/NoUserActionContextTest.java","de.mkalb.etpetssim.simulations.core.shared","NoUserActionContextTest","CLASS","","","","package-private","final","","","7"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/shared/SimulationStateTest.java","de.mkalb.etpetssim.simulations.core.shared","SimulationStateTest","CLASS","","","","package-private","final","@SuppressWarnings(""MagicNumber"")","","9"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/view/AbstractMainViewTest.java","de.mkalb.etpetssim.simulations.core.view","AbstractMainViewTest","CLASS","","","","package-private","final","@SuppressWarnings(""MagicNumber"") | @Execution(ExecutionMode.SAME_THREAD)","","20"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/view/StatisticHistoryChartViewTest.java","de.mkalb.etpetssim.simulations.core.view","StatisticHistoryChartViewTest","CLASS","","","","package-private","final","@SuppressWarnings(""MagicNumber"") | @Execution(ExecutionMode.SAME_THREAD) | @TestInstance(TestInstance.Lifecycle.PER_CLASS)","","18"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/viewmodel/DefaultControlViewModelTest.java","de.mkalb.etpetssim.simulations.core.viewmodel","DefaultControlViewModelTest","CLASS","","","","package-private","final","@SuppressWarnings(""MagicNumber"") | @Execution(ExecutionMode.SAME_THREAD)","","13"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/viewmodel/DefaultMainViewModelTest.java","de.mkalb.etpetssim.simulations.core.viewmodel","DefaultMainViewModelTest","CLASS","","","","package-private","final","@SuppressWarnings(""MagicNumber"") | @Execution(ExecutionMode.SAME_THREAD)","","25"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/viewmodel/DefaultMainViewModelTest.java","de.mkalb.etpetssim.simulations.core.viewmodel","DefaultMainViewModelTest.Fixture","RECORD","","","","private","","","","452"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/viewmodel/DefaultObservationViewModelTest.java","de.mkalb.etpetssim.simulations.core.viewmodel","DefaultObservationViewModelTest","CLASS","","","","package-private","final","@SuppressWarnings(""MagicNumber"") | @Execution(ExecutionMode.SAME_THREAD)","","19"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/viewmodel/DefaultObservationViewModelTest.java","de.mkalb.etpetssim.simulations.core.viewmodel","DefaultObservationViewModelTest.Fixture","RECORD","","","","private","","","","235"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/viewmodel/DefaultObservationViewModelTest.java","de.mkalb.etpetssim.simulations.core.viewmodel","DefaultObservationViewModelTest.TestStatistics","RECORD","","SimulationStatistics","","private","","","","240"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/etpets/model/EtpetsConfigTest.java","de.mkalb.etpetssim.simulations.etpets.model","EtpetsConfigTest","CLASS","","","","package-private","final","@SuppressWarnings(""MagicNumber"")","","10"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/etpets/model/EtpetsScoreTuningRunner.java","de.mkalb.etpetssim.simulations.etpets.model","EtpetsScoreTuningRunner","CLASS","","","","public","final","@SuppressWarnings(""MagicNumber"")","","11"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/etpets/model/EtpetsUserActionTest.java","de.mkalb.etpetssim.simulations.etpets.model","EtpetsUserActionTest","CLASS","","","","package-private","final","@SuppressWarnings(""MagicNumber"")","","12"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/etpets/shared/EtpetsUserActionContextTest.java","de.mkalb.etpetssim.simulations.etpets.shared","EtpetsUserActionContextTest","CLASS","","","","package-private","final","","","8"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/forest/model/ForestConfigTest.java","de.mkalb.etpetssim.simulations.forest.model","ForestConfigTest","CLASS","","","","package-private","final","","","10"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/forest/model/ForestUserActionTest.java","de.mkalb.etpetssim.simulations.forest.model","ForestUserActionTest","CLASS","","","","package-private","final","","","11"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/lab/model/LabConfigTest.java","de.mkalb.etpetssim.simulations.lab.model","LabConfigTest","CLASS","","","","package-private","final","","","11"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/langton/model/LangtonConfigTest.java","de.mkalb.etpetssim.simulations.langton.model","LangtonConfigTest","CLASS","","","","package-private","final","","","11"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/langton/model/LangtonUserActionTest.java","de.mkalb.etpetssim.simulations.langton.model","LangtonUserActionTest","CLASS","","","","package-private","final","","","11"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/langton/shared/LangtonUserActionContextTest.java","de.mkalb.etpetssim.simulations.langton.shared","LangtonUserActionContextTest","CLASS","","","","package-private","final","","","9"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/langton/viewmodel/LangtonEditToolBarViewModelTest.java","de.mkalb.etpetssim.simulations.langton.viewmodel","LangtonEditToolBarViewModelTest","CLASS","","","","package-private","final","","","11"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingConfigTest.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingConfigTest","CLASS","","","","package-private","final","","","10"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/rebounding/model/ReboundingUserActionTest.java","de.mkalb.etpetssim.simulations.rebounding.model","ReboundingUserActionTest","CLASS","","","","package-private","final","@SuppressWarnings(""MagicNumber"")","","12"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/rebounding/shared/ReboundingUserActionContextTest.java","de.mkalb.etpetssim.simulations.rebounding.shared","ReboundingUserActionContextTest","CLASS","","","","package-private","final","","","9"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/snake/model/SnakeConfigTest.java","de.mkalb.etpetssim.simulations.snake.model","SnakeConfigTest","CLASS","","","","package-private","final","","","11"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/snake/model/SnakeUserActionTest.java","de.mkalb.etpetssim.simulations.snake.model","SnakeUserActionTest","CLASS","","","","package-private","final","@SuppressWarnings(""MagicNumber"")","","13"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/snake/shared/SnakeUserActionContextTest.java","de.mkalb.etpetssim.simulations.snake.shared","SnakeUserActionContextTest","CLASS","","","","package-private","final","","","9"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/sugar/model/SugarConfigTest.java","de.mkalb.etpetssim.simulations.sugar.model","SugarConfigTest","CLASS","","","","package-private","final","","","10"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/sugar/model/SugarUserActionTest.java","de.mkalb.etpetssim.simulations.sugar.model","SugarUserActionTest","CLASS","","","","package-private","final","","","10"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/sugar/shared/SugarUserActionContextTest.java","de.mkalb.etpetssim.simulations.sugar.shared","SugarUserActionContextTest","CLASS","","","","package-private","final","","","8"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/wator/model/WatorConfigTest.java","de.mkalb.etpetssim.simulations.wator.model","WatorConfigTest","CLASS","","","","package-private","final","","","10"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/wator/model/WatorUserActionTest.java","de.mkalb.etpetssim.simulations.wator.model","WatorUserActionTest","CLASS","","","","package-private","final","","","11"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/wator/shared/WatorUserActionContextTest.java","de.mkalb.etpetssim.simulations.wator.shared","WatorUserActionContextTest","CLASS","","","","package-private","final","","","8"
"test","app/src/test/java/de/mkalb/etpetssim/skills/I18nConsistencyCheckTest.java","de.mkalb.etpetssim.skills","I18nConsistencyCheckTest","CLASS","","","","package-private","final","@Tag(""skill"") | @SuppressWarnings({""MagicNumber"", ""HardcodedLineSeparator"", ""SpellCheckingInspection""})","","13"
"test","app/src/test/java/de/mkalb/etpetssim/skills/I18nConsistencyCheckTest.java","de.mkalb.etpetssim.skills","I18nConsistencyCheckTest.ProcessResult","RECORD","","","","private","","","","729"
"test","app/src/test/java/de/mkalb/etpetssim/skills/JavaCodeInventoryTest.java","de.mkalb.etpetssim.skills","JavaCodeInventoryTest","CLASS","","","","package-private","final","@Tag(""skill"") | @SuppressWarnings({""MagicNumber"", ""HardcodedLineSeparator""})","","14"
"test","app/src/test/java/de/mkalb/etpetssim/skills/JavaCodeInventoryTest.java","de.mkalb.etpetssim.skills","JavaCodeInventoryTest.ProcessResult","RECORD","","","","private","","","","519"
"test","app/src/test/java/de/mkalb/etpetssim/ui/CellDimensionAnalyzer.java","de.mkalb.etpetssim.ui","CellDimensionAnalyzer","CLASS","","","","public","final","@SuppressWarnings(""MagicNumber"")","","13"
"test","app/src/test/java/de/mkalb/etpetssim/ui/CellDimensionTest.java","de.mkalb.etpetssim.ui","CellDimensionTest","CLASS","","","","package-private","final","","","11"
"test","app/src/test/java/de/mkalb/etpetssim/ui/CellShapeSideTest.java","de.mkalb.etpetssim.ui","CellShapeSideTest","CLASS","","","","package-private","final","","","7"
"test","app/src/test/java/de/mkalb/etpetssim/ui/FXComponentFactoryTest.java","de.mkalb.etpetssim.ui","FXComponentFactoryTest","CLASS","","","","package-private","final","@Execution(ExecutionMode.SAME_THREAD) | @SuppressWarnings(""MagicNumber"")","","17"
"test","app/src/test/java/de/mkalb/etpetssim/ui/FXComponentFactoryTest.java","de.mkalb.etpetssim.ui","FXComponentFactoryTest.TestMode","ENUM","","","","private","","","","367"
"test","app/src/test/java/de/mkalb/etpetssim/ui/FXComponentFactoryTest.java","de.mkalb.etpetssim.ui","FXComponentFactoryTest.TestToggle","ENUM","","","","private","","","","373"
"test","app/src/test/java/de/mkalb/etpetssim/ui/FXGridCanvasPainterTest.java","de.mkalb.etpetssim.ui","FXGridCanvasPainterTest","CLASS","","","","package-private","final","@Execution(ExecutionMode.SAME_THREAD) | @SuppressWarnings(""MagicNumber"")","","17"
"test","app/src/test/java/de/mkalb/etpetssim/ui/FXPaintFactoryTest.java","de.mkalb.etpetssim.ui","FXPaintFactoryTest","CLASS","","","","package-private","final","@SuppressWarnings(""MagicNumber"")","","10"
"test","app/src/test/java/de/mkalb/etpetssim/ui/FXStyleClassesTest.java","de.mkalb.etpetssim.ui","FXStyleClassesTest","CLASS","","","","package-private","final","","","10"
"test","app/src/test/java/de/mkalb/etpetssim/ui/GridGeometryTest.java","de.mkalb.etpetssim.ui","GridGeometryTest","CLASS","","","","package-private","final","@Execution(ExecutionMode.SAME_THREAD) | @SuppressWarnings(""MagicNumber"")","","10"
"test","app/src/test/java/de/mkalb/etpetssim/ui/InputChoicePropertyTest.java","de.mkalb.etpetssim.ui","InputChoicePropertyTest","CLASS","","","","package-private","final","@Execution(ExecutionMode.SAME_THREAD)","","12"
"test","app/src/test/java/de/mkalb/etpetssim/ui/InputChoicePropertyTest.java","de.mkalb.etpetssim.ui","InputChoicePropertyTest.TestMode","ENUM","","","","private","","","","161"
"test","app/src/test/java/de/mkalb/etpetssim/ui/InputDoublePropertyIntRangeTest.java","de.mkalb.etpetssim.ui","InputDoublePropertyIntRangeTest","CLASS","","","","package-private","final","@Execution(ExecutionMode.SAME_THREAD)","","10"
"test","app/src/test/java/de/mkalb/etpetssim/ui/InputDoublePropertyTest.java","de.mkalb.etpetssim.ui","InputDoublePropertyTest","CLASS","","","","package-private","final","@Execution(ExecutionMode.SAME_THREAD)","","10"
"test","app/src/test/java/de/mkalb/etpetssim/ui/InputEnumPropertyTest.java","de.mkalb.etpetssim.ui","InputEnumPropertyTest","CLASS","","","","package-private","final","@Execution(ExecutionMode.SAME_THREAD)","","12"
"test","app/src/test/java/de/mkalb/etpetssim/ui/InputEnumPropertyTest.java","de.mkalb.etpetssim.ui","InputEnumPropertyTest.TestMode","ENUM","","","","private","","","","158"
"test","app/src/test/java/de/mkalb/etpetssim/ui/InputIntegerPropertyTest.java","de.mkalb.etpetssim.ui","InputIntegerPropertyTest","CLASS","","","","package-private","final","@Execution(ExecutionMode.SAME_THREAD)","","10"
"test","app/src/test/java/de/mkalb/etpetssim/ui/SimulationTimerTest.java","de.mkalb.etpetssim.ui","SimulationTimerTest","CLASS","","","","package-private","final","@Execution(ExecutionMode.SAME_THREAD)","","13"
