source_set,source_path,package_name,declaring_type,declaring_type_kind,member_name,member_kind,parameter_types,visibility,modifiers,return_type,throws_types,annotations,type_parameters,line_number
"main","app/src/main/java/de/mkalb/etpetssim/engine/neighborhood/NeighborhoodMode.java","de.mkalb.etpetssim.engine.neighborhood","NeighborhoodMode","ENUM","labelResourceKey","METHOD","","public","static","String","","@SuppressWarnings(""SameReturnValue"")","","38"
"main","app/src/main/java/de/mkalb/etpetssim/engine/neighborhood/NeighborhoodMode.java","de.mkalb.etpetssim.engine.neighborhood","NeighborhoodMode","ENUM","includesVertexNeighbors","METHOD","","public","","boolean","","","","48"
"main","app/src/main/java/de/mkalb/etpetssim/engine/neighborhood/NeighborhoodMode.java","de.mkalb.etpetssim.engine.neighborhood","NeighborhoodMode","ENUM","resourceKey","METHOD","","public","","String","","","","59"
"main","app/src/main/java/de/mkalb/etpetssim/engine/neighborhood/RadiusRingCell.java","de.mkalb.etpetssim.engine.neighborhood","RadiusRingCell","RECORD","<init>","COMPACT_CONSTRUCTOR","","public","","","","","","33"
"main","app/src/main/java/de/mkalb/etpetssim/engine/neighborhood/RadiusRingCell.java","de.mkalb.etpetssim.engine.neighborhood","RadiusRingCell","RECORD","equals","METHOD","Object","public","","boolean","","@Override","","43"
"main","app/src/main/java/de/mkalb/etpetssim/engine/neighborhood/RadiusRingCell.java","de.mkalb.etpetssim.engine.neighborhood","RadiusRingCell","RECORD","hashCode","METHOD","","public","","int","","@Override","","59"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/AgentOrderingStrategies.java","de.mkalb.etpetssim.engine.support","AgentOrderingStrategies","CLASS","<init>","CONSTRUCTOR","","private","","","","","","28"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/AgentOrderingStrategies.java","de.mkalb.etpetssim.engine.support","AgentOrderingStrategies","CLASS","byPosition","METHOD","","public","static","Comparator<GridCell<T>>","","","T extends GridEntity","39"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/AgentOrderingStrategies.java","de.mkalb.etpetssim.engine.support","AgentOrderingStrategies","CLASS","byEntityClass","METHOD","","public","static","Comparator<GridCell<T>>","","","T extends GridEntity","52"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/AgentOrderingStrategies.java","de.mkalb.etpetssim.engine.support","AgentOrderingStrategies","CLASS","byDescriptorId","METHOD","","public","static","Comparator<GridCell<T>>","","","T extends GridEntity","64"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridEntityUtils.java","de.mkalb.etpetssim.engine.support","GridEntityUtils","CLASS","<init>","CONSTRUCTOR","","private","","","","","","20"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridEntityUtils.java","de.mkalb.etpetssim.engine.support","GridEntityUtils","CLASS","descriptorAt","METHOD","GridCoordinate, ReadableGridModel<T>, GridEntityDescriptorRegistry","public","static","Optional<GridEntityDescriptor>","","","T extends GridEntity","33"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridEntityUtils.java","de.mkalb.etpetssim.engine.support","GridEntityUtils","CLASS","consumeDescriptorAt","METHOD","GridCoordinate, ReadableGridModel<T>, GridEntityDescriptorRegistry, Consumer<GridEntityDescriptor>","public","static","void","","","T extends GridEntity","53"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridEntityUtils.java","de.mkalb.etpetssim.engine.support","GridEntityUtils","CLASS","placePatternAt","METHOD","GridCoordinate, WritableGridModel<T>, GridPattern<T>","public","static","void","","","T extends GridEntity","74"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializer.java","de.mkalb.etpetssim.engine.support","GridInitializer","INTERFACE","initialize","METHOD","WritableGridModel<T>","public","","void","","","","23"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializer.java","de.mkalb.etpetssim.engine.support","GridInitializer","INTERFACE","andThen","METHOD","GridInitializer<T>","public","default","GridInitializer<T>","","","","32"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializers.java","de.mkalb.etpetssim.engine.support","GridInitializers","CLASS","<init>","CONSTRUCTOR","","private","","","","","","22"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializers.java","de.mkalb.etpetssim.engine.support","GridInitializers","CLASS","identity","METHOD","","public","static","GridInitializer<T>","","","T extends GridEntity","31"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializers.java","de.mkalb.etpetssim.engine.support","GridInitializers","CLASS","clear","METHOD","","public","static","GridInitializer<T>","","","T extends GridEntity","41"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializers.java","de.mkalb.etpetssim.engine.support","GridInitializers","CLASS","constant","METHOD","T","public","static","GridInitializer<T>","","","T extends GridEntity","52"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializers.java","de.mkalb.etpetssim.engine.support","GridInitializers","CLASS","supplier","METHOD","Supplier<T>","public","static","GridInitializer<T>","","","T extends GridEntity","63"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializers.java","de.mkalb.etpetssim.engine.support","GridInitializers","CLASS","border","METHOD","T","public","static","GridInitializer<T>","","","T extends GridEntity","74"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializers.java","de.mkalb.etpetssim.engine.support","GridInitializers","CLASS","checkerboard","METHOD","T, T","public","static","GridInitializer<T>","","","T extends GridEntity","95"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializers.java","de.mkalb.etpetssim.engine.support","GridInitializers","CLASS","fromList","METHOD","List<GridCell<T>>","public","static","GridInitializer<T>","","","T extends GridEntity","114"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializers.java","de.mkalb.etpetssim.engine.support","GridInitializers","CLASS","fromList","METHOD","List<GridCell<T>>, Runnable","public","static","GridInitializer<T>","","","T extends GridEntity","130"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializers.java","de.mkalb.etpetssim.engine.support","GridInitializers","CLASS","randomCoordinate","METHOD","GridSize, Random","package-private","static","GridCoordinate","","","","149"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializers.java","de.mkalb.etpetssim.engine.support","GridInitializers","CLASS","fillRandomly","METHOD","Function<Random, T>, Random","public","static","GridInitializer<T>","","","T extends GridEntity","163"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializers.java","de.mkalb.etpetssim.engine.support","GridInitializers","CLASS","placeAllAtRandomPositions","METHOD","List<T>, Predicate<T>, Random","public","static","GridInitializer<T>","","","T extends GridEntity","186"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializers.java","de.mkalb.etpetssim.engine.support","GridInitializers","CLASS","placeAllAtRandomPositions","METHOD","List<T>, Predicate<T>, Random, Runnable","public","static","GridInitializer<T>","","","T extends GridEntity","214"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializers.java","de.mkalb.etpetssim.engine.support","GridInitializers","CLASS","validatePercent","METHOD","double","private","static","void","","","","250"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializers.java","de.mkalb.etpetssim.engine.support","GridInitializers","CLASS","placeRandomCount","METHOD","int, Supplier<T>, Predicate<T>, Random","public","static","GridInitializer<T>","","","T extends GridEntity","271"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializers.java","de.mkalb.etpetssim.engine.support","GridInitializers","CLASS","placeRandomPercent","METHOD","Supplier<T>, Predicate<T>, double, Random","public","static","GridInitializer<T>","","@SuppressWarnings({""NumericCastThatLosesPrecision""})","T extends GridEntity","294"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializers.java","de.mkalb.etpetssim.engine.support","GridInitializers","CLASS","placeRandomCount","METHOD","WritableGridModel<T>, int, Supplier<T>, Predicate<T>, Random, Runnable","private","static","void","","","T extends GridEntity","304"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializers.java","de.mkalb.etpetssim.engine.support","GridInitializers","CLASS","fillRandomPercent","METHOD","Supplier<T>, double, T, Random","public","static","GridInitializer<T>","","@SuppressWarnings(""MagicNumber"")","T extends GridEntity","357"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializers.java","de.mkalb.etpetssim.engine.support","GridInitializers","CLASS","fillRandomPercent","METHOD","Supplier<T>, double, T, Random, Runnable","public","static","GridInitializer<T>","","@SuppressWarnings({""NumericCastThatLosesPrecision"", ""MagicNumber""})","T extends GridEntity","400"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializers.java","de.mkalb.etpetssim.engine.support","GridInitializers","CLASS","fillWithConstant","METHOD","WritableGridModel<T>, T, Runnable","private","static","void","","","T extends GridEntity","435"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializers.java","de.mkalb.etpetssim.engine.support","GridInitializers","CLASS","fillWithSupplier","METHOD","WritableGridModel<T>, Supplier<T>, Runnable","private","static","void","","","T extends GridEntity","450"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializers.java","de.mkalb.etpetssim.engine.support","GridInitializers","CLASS","createCoordinates","METHOD","GridSize, Runnable","private","static","List<GridCoordinate>","","","","465"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializers.java","de.mkalb.etpetssim.engine.support","GridInitializers","CLASS","shuffleCoordinates","METHOD","List<GridCoordinate>, Random, Runnable","private","static","void","","","","480"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializers.java","de.mkalb.etpetssim.engine.support","GridInitializers","CLASS","placeShuffledCount","METHOD","int, Supplier<T>, Predicate<T>, Random","public","static","GridInitializer<T>","","","T extends GridEntity","507"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializers.java","de.mkalb.etpetssim.engine.support","GridInitializers","CLASS","placeShuffledCount","METHOD","int, Supplier<T>, Predicate<T>, Random, Runnable","public","static","GridInitializer<T>","","","T extends GridEntity","546"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializers.java","de.mkalb.etpetssim.engine.support","GridInitializers","CLASS","placeWithProbability","METHOD","T, double, T, Random","public","static","GridInitializer<T>","","","T extends GridEntity","590"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializers.java","de.mkalb.etpetssim.engine.support","GridInitializers","CLASS","placeWithProbability","METHOD","Supplier<T>, double, Random","public","static","GridInitializer<T>","","","T extends GridEntity","604"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridPattern.java","de.mkalb.etpetssim.engine.support","GridPattern","INTERFACE","offsetMap","METHOD","","public","","Map<GridOffset, T>","","","","32"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridPattern.java","de.mkalb.etpetssim.engine.support","GridPattern","INTERFACE","size","METHOD","","public","default","int","","","","39"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridPattern.java","de.mkalb.etpetssim.engine.support","GridPattern","INTERFACE","isEmpty","METHOD","","public","default","boolean","","","","48"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridPattern.java","de.mkalb.etpetssim.engine.support","GridPattern","INTERFACE","width","METHOD","","public","default","int","","","","57"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridPattern.java","de.mkalb.etpetssim.engine.support","GridPattern","INTERFACE","height","METHOD","","public","default","int","","","","71"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridPattern.java","de.mkalb.etpetssim.engine.support","GridPattern","INTERFACE","shifted","METHOD","GridOffset","public","default","GridPattern<T>","","","","86"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridPattern.java","de.mkalb.etpetssim.engine.support","GridPattern","INTERFACE","isTopLeftAtOrigin","METHOD","","public","default","boolean","","","","103"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridPattern.java","de.mkalb.etpetssim.engine.support","GridPattern","INTERFACE","normalized","METHOD","","public","default","GridPattern<T>","","","","117"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridPattern.java","de.mkalb.etpetssim.engine.support","GridPattern","INTERFACE","flipX","METHOD","","public","default","GridPattern<T>","","","","133"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridPattern.java","de.mkalb.etpetssim.engine.support","GridPattern","INTERFACE","flipY","METHOD","","public","default","GridPattern<T>","","","","153"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridPattern.java","de.mkalb.etpetssim.engine.support","GridPattern","INTERFACE","rotate90","METHOD","","public","default","GridPattern<T>","","","","175"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridPattern.java","de.mkalb.etpetssim.engine.support","GridPattern","INTERFACE","rotate180","METHOD","","public","default","GridPattern<T>","","","","199"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridPattern.java","de.mkalb.etpetssim.engine.support","GridPattern","INTERFACE","rotate270","METHOD","","public","default","GridPattern<T>","","","","226"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridPattern.java","de.mkalb.etpetssim.engine.support","GridPattern","INTERFACE","mapValues","METHOD","Function<T, R>","public","default","GridPattern<R>","","","R extends GridEntity","253"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridPatterns.java","de.mkalb.etpetssim.engine.support","GridPatterns","CLASS","<init>","CONSTRUCTOR","","private","","","","","","23"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridPatterns.java","de.mkalb.etpetssim.engine.support","GridPatterns","CLASS","empty","METHOD","","public","static","GridPattern<T>","","","T extends GridEntity","32"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridPatterns.java","de.mkalb.etpetssim.engine.support","GridPatterns","CLASS","of","METHOD","Map<GridOffset, T>","public","static","GridPattern<T>","","","T extends GridEntity","48"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridPatterns.java","de.mkalb.etpetssim.engine.support","GridPatterns","CLASS","of","METHOD","T, Collection<GridOffset>","public","static","GridPattern<T>","","","T extends GridEntity","66"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridPatterns.java","de.mkalb.etpetssim.engine.support","GridPatterns","CLASS","singleton","METHOD","T, GridOffset","public","static","GridPattern<T>","","","T extends GridEntity","86"
